time,rating,location,label
4/8/2020 16:45,0,6,power
4/8/2020 16:50,0,6,power
4/8/2020 16:55,0,6,power
4/8/2020 17:00,3.785938897,6,power
4/8/2020 17:05,1.154700538,6,power
4/8/2020 17:15,0,6,power
4/8/2020 17:20,2.828427125,6,power
4/8/2020 17:25,0,6,power
4/8/2020 17:30,0,6,power
4/8/2020 17:35,0,6,power
4/8/2020 17:40,0.707106781,6,power
4/8/2020 17:50,0,6,power
4/8/2020 18:05,0,6,power
4/8/2020 18:10,1.414213562,6,power
4/8/2020 18:15,0,6,power
4/8/2020 18:20,0,6,power
4/8/2020 18:25,0.577350269,6,power
4/8/2020 18:35,0,6,power
4/8/2020 18:45,2.081665999,6,power
4/8/2020 18:50,3.214550254,6,power
4/8/2020 18:55,0,6,power
4/8/2020 19:05,0,6,power
4/8/2020 19:15,3.785938897,6,power
4/8/2020 19:20,1.632993162,6,power
4/8/2020 19:30,0,6,power
4/8/2020 19:40,0,6,power
4/8/2020 19:45,0.707106781,6,power
4/8/2020 19:50,4.358898944,6,power
4/8/2020 19:55,0,6,power
4/8/2020 20:25,3.535533906,6,power
4/8/2020 20:40,3.605551275,6,power
4/8/2020 20:50,1.414213562,6,power
4/8/2020 20:55,2.121320344,6,power
4/8/2020 21:00,4.949747468,6,power
4/8/2020 21:10,3.605551275,6,power
4/8/2020 21:15,2.516611478,6,power
4/8/2020 21:25,3.511884584,6,power
4/8/2020 21:30,0,6,power
4/8/2020 21:35,0,6,power
4/8/2020 21:40,2.121320344,6,power
4/8/2020 21:50,0,6,power
4/8/2020 22:00,1.414213562,6,power
4/8/2020 22:05,1,6,power
4/8/2020 22:15,5.773502692,6,power
4/8/2020 22:40,4.242640687,6,power
4/8/2020 22:50,0,6,power
4/8/2020 23:00,0,6,power
4/8/2020 23:05,6.363961031,6,power
4/8/2020 23:15,0,6,power
4/8/2020 23:20,0,6,power
4/8/2020 23:25,0,6,power
4/8/2020 23:30,2.753785274,6,power
4/8/2020 23:35,0,6,power
4/8/2020 23:45,2.915475947,6,power
4/8/2020 23:50,0,6,power
4/8/2020 23:55,0,6,power
4/9/2020 0:05,4.932882862,6,power
4/9/2020 0:15,0,6,power
4/9/2020 0:20,0,6,power
4/9/2020 0:25,0,6,power
4/9/2020 0:30,0,6,power
4/9/2020 0:40,0,6,power
4/9/2020 0:45,7.071067812,6,power
4/9/2020 0:50,0,6,power
4/9/2020 1:05,0.707106781,6,power
4/9/2020 1:10,0,6,power
4/9/2020 1:20,1.414213562,6,power
4/9/2020 1:25,0,6,power
4/9/2020 1:35,2.516611478,6,power
4/9/2020 1:50,0,6,power
4/9/2020 1:55,0,6,power
4/9/2020 2:00,4.242640687,6,power
4/9/2020 2:05,6.363961031,6,power
4/9/2020 2:10,0,6,power
4/9/2020 2:15,0,6,power
4/9/2020 2:25,0,6,power
4/9/2020 2:30,0,6,power
4/9/2020 2:40,1.527525232,6,power
4/9/2020 2:45,0,6,power
4/9/2020 2:50,0,6,power
4/9/2020 3:00,0,6,power
4/9/2020 3:05,0.707106781,6,power
4/9/2020 3:20,1.414213562,6,power
4/9/2020 3:25,0,6,power
4/9/2020 3:30,0,6,power
4/9/2020 3:35,0,6,power
4/9/2020 3:40,2.121320344,6,power
4/9/2020 3:50,0,6,power
4/9/2020 3:55,0,6,power
4/9/2020 4:15,0,6,power
4/9/2020 4:20,0,6,power
4/9/2020 4:25,0,6,power
4/9/2020 5:00,0,6,power
4/9/2020 5:10,0.707106781,6,power
4/9/2020 5:15,0,6,power
4/9/2020 5:25,0,6,power
4/9/2020 5:30,4.242640687,6,power
4/9/2020 5:35,4.242640687,6,power
4/9/2020 5:40,0,6,power
4/9/2020 5:50,0,6,power
4/9/2020 6:00,4.242640687,6,power
4/9/2020 6:10,0,6,power
4/9/2020 6:15,0,6,power
4/9/2020 6:20,4.509249753,6,power
4/9/2020 6:25,0,6,power
4/9/2020 6:30,0,6,power
4/9/2020 6:40,0,6,power
4/9/2020 6:45,0,6,power
4/9/2020 6:50,5.656854249,6,power
4/9/2020 7:00,0,6,power
4/9/2020 7:05,0,6,power
4/9/2020 7:10,1.414213562,6,power
4/9/2020 7:15,0,6,power
4/9/2020 7:20,4.242640687,6,power
4/9/2020 7:25,0.707106781,6,power
4/9/2020 7:50,0,6,power
4/9/2020 8:00,0,6,power
4/9/2020 8:15,0,6,power
4/9/2020 8:20,0,6,power
4/9/2020 8:25,0,6,power
4/9/2020 8:40,0.707106781,6,power
4/9/2020 8:50,3.214550254,6,power
4/9/2020 8:55,1.414213562,6,power
4/9/2020 9:00,0,6,power
4/9/2020 9:10,0,6,power
4/9/2020 9:15,0,6,power
4/9/2020 9:30,2.121320344,6,power
4/9/2020 9:35,0,6,power
4/9/2020 9:40,0,6,power
4/9/2020 9:45,0,6,power
4/9/2020 9:55,1.414213562,6,power
4/9/2020 10:05,0,6,power
4/9/2020 10:30,0.707106781,6,power
4/9/2020 10:40,0,6,power
4/9/2020 10:45,3.535533906,6,power
4/9/2020 11:00,0,6,power
4/9/2020 11:10,1.414213562,6,power
4/9/2020 11:20,0,6,power
4/9/2020 11:35,0,6,power
4/9/2020 11:40,0.707106781,6,power
4/9/2020 11:50,0,6,power
4/9/2020 12:00,0,6,power
4/9/2020 12:05,0,6,power
4/9/2020 12:15,0,6,power
4/9/2020 12:25,0,6,power
4/9/2020 12:40,0,6,power
4/9/2020 13:00,0,6,power
4/9/2020 13:10,0,6,power
4/9/2020 13:25,0,6,power
4/9/2020 13:30,0.707106781,6,power
4/9/2020 13:35,0,6,power
4/9/2020 13:45,1.414213562,6,power
4/9/2020 13:50,0,6,power
4/9/2020 13:55,4.949747468,6,power
4/9/2020 14:05,0,6,power
4/9/2020 14:10,4.582575695,6,power
4/9/2020 14:15,0,6,power
4/9/2020 14:20,0,6,power
4/9/2020 14:25,3.535533906,6,power
4/9/2020 14:35,2.121320344,6,power
4/9/2020 14:40,3.055050463,6,power
4/9/2020 15:00,3.153481321,6,power
4/9/2020 15:05,0.678910554,6,power
4/9/2020 15:10,0.778403064,6,power
4/9/2020 15:15,0.673538558,6,power
4/9/2020 15:20,0.845154255,6,power
4/9/2020 15:25,0.769864678,6,power
4/9/2020 15:30,0.795146568,6,power
4/9/2020 15:35,0.734846923,6,power
4/9/2020 15:40,0.746100976,6,power
4/9/2020 15:45,1.435933411,6,power
4/9/2020 15:50,0.853563957,6,power
4/9/2020 15:55,1.398824491,6,power
4/9/2020 16:00,0.779027636,6,power
4/9/2020 16:05,0.861891607,6,power
4/9/2020 16:10,1.527525232,6,power
4/9/2020 16:15,0.816496581,6,power
4/9/2020 16:20,0.826936231,6,power
4/9/2020 16:25,0.730296743,6,power
4/9/2020 16:30,2.514286664,6,power
4/9/2020 16:35,0.602140432,6,power
4/9/2020 16:40,0.680073525,6,power
4/9/2020 16:45,0.421637021,6,power
4/9/2020 16:50,3.559026084,6,power
4/9/2020 16:55,3.009787954,6,power
4/9/2020 17:00,2.948970765,6,power
4/9/2020 17:05,0.774596669,6,power
4/9/2020 17:10,2.138089935,6,power
4/9/2020 17:15,1.035098339,6,power
4/9/2020 17:20,1.0749677,6,power
4/9/2020 17:25,0.333333333,6,power
4/9/2020 17:30,0.894427191,6,power
4/9/2020 17:35,0.690065559,6,power
4/9/2020 17:40,2.34326889,6,power
4/9/2020 17:45,0.78173596,6,power
4/9/2020 17:50,0.707106781,6,power
4/9/2020 17:55,2.121320344,6,power
4/9/2020 18:00,1.38873015,6,power
4/9/2020 18:05,0.577350269,6,power
4/9/2020 18:10,0.577350269,6,power
4/9/2020 18:15,2.828427125,6,power
4/9/2020 18:20,4.041451884,6,power
4/9/2020 18:25,0.707106781,6,power
4/9/2020 18:30,0.836660027,6,power
4/9/2020 18:35,3.498298906,6,power
4/9/2020 18:40,4.573474245,6,power
4/9/2020 18:45,0.836660027,6,power
4/9/2020 18:50,0,6,power
4/9/2020 18:55,0.707106781,6,power
4/9/2020 19:00,1,6,power
4/9/2020 19:05,6.363961031,6,power
4/9/2020 19:25,2.5,6,power
4/9/2020 19:30,4.041451884,6,power
4/9/2020 19:35,2.121320344,6,power
4/9/2020 19:40,2.828427125,6,power
4/9/2020 19:45,0.707106781,6,power
4/9/2020 19:50,0,6,power
4/9/2020 20:00,0.707106781,6,power
4/9/2020 20:10,3.785938897,6,power
4/9/2020 20:15,0,6,power
4/9/2020 20:20,1.527525232,6,power
4/9/2020 20:25,4.949747468,6,power
4/9/2020 20:30,1.527525232,6,power
4/9/2020 20:45,0,6,power
4/9/2020 20:50,0,6,power
4/9/2020 20:55,5.656854249,6,power
4/9/2020 21:00,0,6,power
4/9/2020 21:05,0,6,power
4/9/2020 21:15,0,6,power
4/9/2020 21:20,0,6,power
4/9/2020 21:30,0,6,power
4/9/2020 21:35,0,6,power
4/9/2020 21:40,0,6,power
4/9/2020 21:45,0,6,power
4/9/2020 21:55,0,6,power
4/9/2020 22:00,0,6,power
4/9/2020 22:05,0,6,power
4/9/2020 22:10,0,6,power
4/9/2020 22:25,0,6,power
4/9/2020 22:30,0,6,power
4/9/2020 22:35,0,6,power
4/9/2020 22:40,0,6,power
4/9/2020 23:00,0,6,power
4/9/2020 23:05,1.414213562,6,power
4/9/2020 23:15,2.828427125,6,power
4/9/2020 23:20,0.707106781,6,power
4/9/2020 23:30,7.071067812,6,power
4/9/2020 23:35,4.242640687,6,power
4/9/2020 23:40,0,6,power
4/9/2020 23:50,0,6,power
4/10/2020 0:00,4.242640687,6,power
4/10/2020 0:10,2.828427125,6,power
4/10/2020 0:20,0,6,power
4/10/2020 0:25,2.886751346,6,power
4/10/2020 0:30,2.828427125,6,power
4/10/2020 0:35,0,6,power
4/10/2020 0:55,1.527525232,6,power
4/10/2020 1:00,0,6,power
4/10/2020 1:20,0,6,power
4/10/2020 1:30,0,6,power
4/10/2020 1:40,0,6,power
4/10/2020 1:50,0,6,power
4/10/2020 2:10,2.645751311,6,power
4/10/2020 2:20,0,6,power
4/10/2020 2:30,0,6,power
4/10/2020 2:35,0,6,power
4/10/2020 2:45,0,6,power
4/10/2020 2:50,0,6,power
4/10/2020 2:55,0,6,power
4/10/2020 3:05,5.656854249,6,power
4/10/2020 3:10,0,6,power
4/10/2020 3:20,2.121320344,6,power
4/10/2020 3:25,0,6,power
4/10/2020 3:30,2.121320344,6,power
4/10/2020 3:35,0,6,power
4/10/2020 3:40,2.828427125,6,power
4/10/2020 3:45,3.593976442,6,power
4/10/2020 3:50,3,6,power
4/10/2020 3:55,5,6,power
4/10/2020 4:05,0,6,power
4/10/2020 4:10,0,6,power
4/10/2020 4:25,0,6,power
4/10/2020 4:30,0,6,power
4/10/2020 4:55,0,6,power
4/10/2020 5:05,3.605551275,6,power
4/10/2020 5:10,0,6,power
4/10/2020 5:15,0,6,power
4/10/2020 5:25,0,6,power
4/10/2020 5:30,0,6,power
4/10/2020 5:45,0,6,power
4/10/2020 5:50,0,6,power
4/10/2020 5:55,0,6,power
4/10/2020 6:00,0,6,power
4/10/2020 6:10,2.828427125,6,power
4/10/2020 6:15,0,6,power
4/10/2020 6:20,4.11298756,6,power
4/10/2020 6:25,2.309401077,6,power
4/10/2020 6:30,0,6,power
4/10/2020 6:35,0.707106781,6,power
4/10/2020 6:45,0,6,power
4/10/2020 6:50,0,6,power
4/10/2020 6:55,2.828427125,6,power
4/10/2020 7:00,2.121320344,6,power
4/10/2020 7:10,4,6,power
4/10/2020 7:15,0,6,power
4/10/2020 7:20,0,6,power
4/10/2020 7:30,0,6,power
4/10/2020 7:40,0,6,power
4/10/2020 7:45,0,6,power
4/10/2020 8:05,0,6,power
4/10/2020 8:10,0,6,power
4/10/2020 8:15,2.121320344,6,power
4/10/2020 8:20,4.949747468,6,power
4/10/2020 8:25,0,6,power
4/10/2020 8:35,1.414213562,6,power
4/10/2020 8:40,0,6,power
4/10/2020 8:45,0,6,power
4/10/2020 8:50,0.707106781,6,power
4/10/2020 9:20,0,6,power
4/10/2020 9:30,0,6,power
4/10/2020 9:35,0,6,power
4/10/2020 9:45,0,6,power
4/10/2020 9:55,4.725815626,6,power
4/10/2020 10:05,4.618802154,6,power
4/10/2020 10:15,3.535533906,6,power
4/10/2020 10:20,3.535533906,6,power
4/10/2020 10:25,0,6,power
4/10/2020 10:30,0,6,power
4/10/2020 10:35,0,6,power
4/10/2020 10:40,0,6,power
4/10/2020 10:50,0,6,power
4/10/2020 10:55,0,6,power
4/10/2020 11:05,2.121320344,6,power
4/10/2020 11:20,0,6,power
4/10/2020 11:30,0,6,power
4/10/2020 11:35,3.535533906,6,power
4/10/2020 11:45,0,6,power
4/10/2020 11:50,0,6,power
4/10/2020 12:00,0,6,power
4/10/2020 12:10,0,6,power
4/10/2020 12:15,3.785938897,6,power
4/10/2020 12:30,4.949747468,6,power
4/10/2020 12:55,0,6,power
4/10/2020 13:00,4.949747468,6,power
4/10/2020 13:05,0,6,power
4/10/2020 13:10,0,6,power
4/10/2020 13:20,7.071067812,6,power
4/10/2020 13:45,3.214550254,6,power
4/10/2020 13:50,0,6,power
4/10/2020 13:55,0,6,power
4/10/2020 14:00,0.707106781,6,power
4/10/2020 14:05,0,6,power
4/10/2020 14:15,0,6,power
4/10/2020 14:20,3.214550254,6,power
4/10/2020 14:30,0,6,power
4/10/2020 14:45,0,6,power
4/10/2020 14:50,3.535533906,6,power
4/10/2020 14:55,0,6,power
4/10/2020 15:00,0,6,power
4/10/2020 15:05,4.242640687,6,power
4/10/2020 15:15,0,6,power
4/10/2020 15:25,1.414213562,6,power
4/10/2020 15:35,0,6,power
4/10/2020 15:40,3.403429643,6,power
4/10/2020 15:45,1.414213562,6,power
4/10/2020 15:50,0,6,power
4/10/2020 16:00,0,6,power
4/10/2020 16:10,5.656854249,6,power
4/10/2020 16:15,0,6,power
4/10/2020 16:20,3.785938897,6,power
4/10/2020 16:25,0,6,power
4/10/2020 16:35,3.535533906,6,power
4/10/2020 16:40,4.358898944,6,power
4/10/2020 16:50,0,6,power
4/10/2020 17:10,2.828427125,6,power
4/10/2020 17:25,0,6,power
4/10/2020 17:40,0,6,power
4/10/2020 17:45,0,6,power
4/10/2020 18:00,0,6,power
4/10/2020 18:05,2.828427125,6,power
4/10/2020 18:10,0,6,power
4/10/2020 18:15,0,6,power
4/10/2020 18:20,0,6,power
4/10/2020 18:25,2.309401077,6,power
4/10/2020 18:30,0,6,power
4/10/2020 18:35,0,6,power
4/10/2020 18:40,0,6,power
4/10/2020 18:50,0,6,power
4/10/2020 19:00,0,6,power
4/10/2020 19:05,3.535533906,6,power
4/10/2020 19:10,0.707106781,6,power
4/10/2020 19:30,0,6,power
4/10/2020 19:35,0,6,power
4/10/2020 19:40,0,6,power
4/10/2020 19:45,0,6,power
4/10/2020 19:55,0,6,power
4/10/2020 20:00,0,6,power
4/10/2020 20:15,0,6,power
4/10/2020 20:20,4,6,power
4/10/2020 20:25,0,6,power
4/10/2020 20:30,7.071067812,6,power
4/10/2020 20:35,0,6,power
4/10/2020 20:45,0,6,power
4/10/2020 20:55,0,6,power
4/10/2020 21:00,0,6,power
4/10/2020 21:10,0,6,power
4/10/2020 21:15,0,6,power
4/10/2020 21:20,0,6,power
4/10/2020 21:25,0,6,power
4/10/2020 21:30,2.828427125,6,power
4/10/2020 21:35,0,6,power
4/10/2020 21:45,0,6,power
4/10/2020 21:55,0,6,power
4/10/2020 22:05,0,6,power
4/10/2020 22:15,2.828427125,6,power
4/10/2020 22:20,0,6,power
4/10/2020 22:30,0,6,power
4/10/2020 22:35,0,6,power
4/10/2020 22:50,4.242640687,6,power
4/10/2020 22:55,4.949747468,6,power
4/10/2020 23:20,0,6,power
4/10/2020 23:25,4.949747468,6,power
4/10/2020 23:30,2.121320344,6,power
4/10/2020 23:35,3.535533906,6,power
4/10/2020 23:40,0,6,power
4/10/2020 23:45,0,6,power
4/11/2020 0:00,0,6,power
4/6/2020 5:45,0,7,power
4/6/2020 7:00,0,7,power
4/6/2020 9:30,0,7,power
4/6/2020 13:20,0,7,power
4/6/2020 14:25,0,7,power
4/6/2020 16:30,0,7,power
4/7/2020 10:35,0,7,power
4/8/2020 8:35,0,7,power
4/8/2020 8:40,0,7,power
4/8/2020 8:45,0.577350269,7,power
4/8/2020 8:50,0.957427108,7,power
4/8/2020 8:55,1,7,power
4/8/2020 9:00,0.894427191,7,power
4/8/2020 9:05,0.957427108,7,power
4/8/2020 9:10,0,7,power
4/8/2020 9:15,0.547722558,7,power
4/8/2020 9:20,0.577350269,7,power
4/8/2020 9:25,0.707106781,7,power
4/8/2020 9:30,0.816496581,7,power
4/8/2020 9:35,0.547722558,7,power
4/8/2020 9:40,0.707106781,7,power
4/8/2020 9:45,0.836660027,7,power
4/8/2020 9:50,0.957427108,7,power
4/8/2020 9:55,0,7,power
4/8/2020 10:00,0,7,power
4/8/2020 10:05,0.447213595,7,power
4/8/2020 10:10,0.577350269,7,power
4/8/2020 10:15,0.816496581,7,power
4/8/2020 10:20,0.707106781,7,power
4/8/2020 10:25,0,7,power
4/8/2020 10:30,1,7,power
4/8/2020 10:35,0,7,power
4/8/2020 10:40,0,7,power
4/8/2020 10:45,0,7,power
4/8/2020 10:50,0,7,power
4/8/2020 10:55,0.577350269,7,power
4/8/2020 11:05,0.707106781,7,power
4/8/2020 11:10,0.447213595,7,power
4/8/2020 11:15,0,7,power
4/8/2020 11:20,0.707106781,7,power
4/8/2020 11:25,0,7,power
4/8/2020 11:30,0,7,power
4/8/2020 11:35,0.577350269,7,power
4/8/2020 11:40,0,7,power
4/8/2020 11:50,0.577350269,7,power
4/8/2020 12:20,0,7,power
4/8/2020 12:25,4.242640687,7,power
4/8/2020 12:30,0,7,power
4/8/2020 12:35,0,7,power
4/8/2020 12:50,0,7,power
4/8/2020 13:00,0,7,power
4/8/2020 13:15,0,7,power
4/8/2020 15:15,0,7,power
4/8/2020 15:35,0,7,power
4/8/2020 16:25,0,7,power
4/8/2020 16:50,0,7,power
4/8/2020 17:45,0,7,power
4/9/2020 15:25,0,7,power
4/9/2020 15:45,0.707106781,7,power
4/9/2020 16:05,0,7,power
4/9/2020 16:10,0,7,power
4/9/2020 16:15,0,7,power
4/9/2020 16:20,0,7,power
4/9/2020 16:35,0,7,power
4/9/2020 16:45,0,7,power
4/9/2020 17:00,0,7,power
4/9/2020 17:05,0,7,power
4/9/2020 17:20,0,7,power
4/9/2020 17:25,0,7,power
4/9/2020 17:30,0,7,power
4/9/2020 18:05,0,7,power
4/9/2020 18:10,0,7,power
4/9/2020 23:10,0,7,power
4/10/2020 19:40,0,7,power
4/10/2020 20:55,0,7,power
4/6/2020 0:00,0,8,power
4/6/2020 0:05,3.646916506,8,power
4/6/2020 0:15,5.773502692,8,power
4/6/2020 0:25,4.242640687,8,power
4/6/2020 0:45,0,8,power
4/6/2020 0:00,0,8,power
4/6/2020 0:05,3.646916506,8,power
4/6/2020 0:15,5.773502692,8,power
4/6/2020 0:25,4.242640687,8,power
4/6/2020 0:45,0,8,power
4/6/2020 1:10,0,8,power
4/6/2020 1:15,1.707825128,8,power
4/6/2020 1:45,0,8,power
4/6/2020 1:50,3.605551275,8,power
4/6/2020 1:55,2.121320344,8,power
4/6/2020 2:10,2.121320344,8,power
4/6/2020 2:15,0,8,power
4/6/2020 2:30,0,8,power
4/6/2020 2:35,3.31662479,8,power
4/6/2020 2:40,0,8,power
4/6/2020 2:50,0,8,power
4/6/2020 3:00,0,8,power
4/6/2020 3:05,0,8,power
4/6/2020 3:15,3.535533906,8,power
4/6/2020 3:20,0,8,power
4/6/2020 3:40,2.828427125,8,power
4/6/2020 3:45,0,8,power
4/6/2020 3:50,0,8,power
4/6/2020 3:55,1.414213562,8,power
4/6/2020 4:00,5.656854249,8,power
4/6/2020 4:05,4.949747468,8,power
4/6/2020 4:10,4.320493799,8,power
4/6/2020 4:15,0.707106781,8,power
4/6/2020 4:25,0,8,power
4/6/2020 4:30,4.949747468,8,power
4/6/2020 4:35,0,8,power
4/6/2020 4:45,0,8,power
4/6/2020 4:55,0,8,power
4/6/2020 5:15,0,8,power
4/6/2020 5:20,3.605551275,8,power
4/6/2020 5:35,0,8,power
4/6/2020 5:45,0,8,power
4/6/2020 5:50,0,8,power
4/6/2020 6:00,0.707106781,8,power
4/6/2020 6:05,0,8,power
4/6/2020 6:10,3,8,power
4/6/2020 6:15,0,8,power
4/6/2020 6:20,0,8,power
4/6/2020 6:35,3.535533906,8,power
4/6/2020 6:45,0,8,power
4/6/2020 6:50,0,8,power
4/6/2020 6:55,0,8,power
4/6/2020 7:00,0,8,power
4/6/2020 7:05,1.414213562,8,power
4/6/2020 7:10,2.121320344,8,power
4/6/2020 7:15,0,8,power
4/6/2020 7:20,0,8,power
4/6/2020 7:30,0,8,power
4/6/2020 7:40,0,8,power
4/6/2020 7:45,0,8,power
4/6/2020 8:00,0,8,power
4/6/2020 8:05,3.605551275,8,power
4/6/2020 8:10,0,8,power
4/6/2020 8:25,0,8,power
4/6/2020 8:30,0,8,power
4/6/2020 8:35,0,8,power
4/6/2020 8:40,0,8,power
4/6/2020 8:45,4.242640687,8,power
4/6/2020 8:55,0,8,power
4/6/2020 9:05,0,8,power
4/6/2020 9:15,2.121320344,8,power
4/6/2020 9:30,0,8,power
4/6/2020 9:35,3.535533906,8,power
4/6/2020 9:45,0,8,power
4/6/2020 9:50,0,8,power
4/6/2020 10:00,0,8,power
4/6/2020 10:10,0,8,power
4/6/2020 10:20,0,8,power
4/6/2020 10:25,0,8,power
4/6/2020 10:40,0,8,power
4/6/2020 10:45,0,8,power
4/6/2020 11:00,0,8,power
4/6/2020 11:05,0,8,power
4/6/2020 11:20,0.707106781,8,power
4/6/2020 11:30,0,8,power
4/6/2020 11:35,0,8,power
4/6/2020 11:40,2.121320344,8,power
4/6/2020 11:45,0,8,power
4/6/2020 11:50,4.242640687,8,power
4/6/2020 12:00,0,8,power
4/6/2020 12:05,6.363961031,8,power
4/6/2020 12:10,2.121320344,8,power
4/6/2020 12:15,7.071067812,8,power
4/6/2020 12:20,0,8,power
4/6/2020 12:25,5.033222957,8,power
4/6/2020 12:30,0,8,power
4/6/2020 12:35,3.535533906,8,power
4/6/2020 12:40,0.707106781,8,power
4/6/2020 12:45,0,8,power
4/6/2020 12:50,0,8,power
4/6/2020 13:00,0,8,power
4/6/2020 13:10,0,8,power
4/6/2020 13:15,0,8,power
4/6/2020 13:20,5.656854249,8,power
4/6/2020 13:25,0,8,power
4/6/2020 13:35,3.033150178,8,power
4/6/2020 13:40,5.656854249,8,power
4/6/2020 13:50,0,8,power
4/6/2020 13:55,2.828427125,8,power
4/6/2020 14:10,0,8,power
4/6/2020 14:20,0,8,power
4/6/2020 14:30,3.535533906,8,power
4/6/2020 14:35,2.544836041,8,power
4/6/2020 14:40,0.707106781,8,power
4/6/2020 14:45,0,8,power
4/6/2020 14:50,3.391164992,8,power
4/6/2020 14:55,0.447213595,8,power
4/6/2020 15:00,0,8,power
4/6/2020 15:05,0.447213595,8,power
4/6/2020 15:10,2.081665999,8,power
4/6/2020 15:15,0,8,power
4/6/2020 15:20,1.154700538,8,power
4/6/2020 15:25,4.38178046,8,power
4/6/2020 15:30,0,8,power
4/6/2020 15:40,3.920034013,8,power
4/6/2020 15:45,0,8,power
4/6/2020 15:50,0,8,power
4/6/2020 15:55,2.081665999,8,power
4/6/2020 16:00,0.674199862,8,power
4/6/2020 16:05,0.421741168,8,power
4/6/2020 16:10,2.764240518,8,power
4/6/2020 16:15,0.501631326,8,power
4/6/2020 16:20,3.164860166,8,power
4/6/2020 16:25,0.511309993,8,power
4/6/2020 16:30,0.460888599,8,power
4/6/2020 16:35,1.827342684,8,power
4/6/2020 16:40,2.230765741,8,power
4/6/2020 16:45,1.290994449,8,power
4/6/2020 16:50,0.389249472,8,power
4/6/2020 16:55,1.213559752,8,power
4/6/2020 17:00,0.646669791,8,power
4/6/2020 17:05,0.46291005,8,power
4/6/2020 17:10,1.752549164,8,power
4/6/2020 17:15,0.534522484,8,power
4/6/2020 17:20,0.288675135,8,power
4/6/2020 17:25,0.707106781,8,power
4/6/2020 17:30,3.492054473,8,power
4/6/2020 17:35,0.333333333,8,power
4/6/2020 17:40,0.40824829,8,power
4/6/2020 17:45,0.547722558,8,power
4/6/2020 17:50,2.804757862,8,power
4/6/2020 17:55,3.461523199,8,power
4/6/2020 18:00,0,8,power
4/6/2020 18:05,4.219004622,8,power
4/6/2020 18:10,3.898717738,8,power
4/6/2020 18:15,0,8,power
4/6/2020 18:20,0,8,power
4/6/2020 18:25,1.264911064,8,power
4/6/2020 18:30,0,8,power
4/6/2020 18:35,0,8,power
4/6/2020 18:40,0.5,8,power
4/6/2020 18:45,0.577350269,8,power
4/6/2020 18:50,3,8,power
4/6/2020 18:55,0,8,power
4/6/2020 19:00,4.242640687,8,power
4/6/2020 19:05,2.121320344,8,power
4/6/2020 19:10,0.707106781,8,power
4/6/2020 19:15,6.363961031,8,power
4/6/2020 19:20,0,8,power
4/6/2020 19:25,0.707106781,8,power
4/6/2020 19:30,0,8,power
4/6/2020 19:40,0,8,power
4/6/2020 19:45,3.535533906,8,power
4/6/2020 19:50,5.773502692,8,power
4/6/2020 19:55,0,8,power
4/6/2020 20:00,0,8,power
4/6/2020 20:05,0.707106781,8,power
4/6/2020 20:10,0,8,power
4/6/2020 20:20,3.535533906,8,power
4/6/2020 20:30,2.121320344,8,power
4/6/2020 20:35,0,8,power
4/6/2020 20:40,2.828427125,8,power
4/6/2020 20:45,4.242640687,8,power
4/6/2020 20:50,4.163331999,8,power
4/6/2020 21:00,0,8,power
4/6/2020 21:05,2.081665999,8,power
4/6/2020 21:10,4.949747468,8,power
4/6/2020 21:15,0,8,power
4/6/2020 21:20,1.414213562,8,power
4/6/2020 21:35,6.363961031,8,power
4/6/2020 21:40,1.732050808,8,power
4/6/2020 21:45,0,8,power
4/6/2020 21:50,3.304037934,8,power
4/6/2020 22:00,2.708012802,8,power
4/6/2020 22:05,0,8,power
4/6/2020 22:15,0.707106781,8,power
4/6/2020 22:20,1,8,power
4/6/2020 22:25,0,8,power
4/6/2020 22:35,0,8,power
4/6/2020 22:40,0,8,power
4/6/2020 22:50,0,8,power
4/6/2020 22:55,0,8,power
4/6/2020 23:05,0,8,power
4/6/2020 23:15,0,8,power
4/6/2020 23:30,3.214550254,8,power
4/6/2020 23:35,0.707106781,8,power
4/6/2020 23:40,0,8,power
4/6/2020 23:50,3.055050463,8,power
4/6/2020 23:55,2.121320344,8,power
4/7/2020 0:00,4.949747468,8,power
4/7/2020 0:05,0,8,power
4/7/2020 0:20,0,8,power
4/7/2020 0:25,2.5,8,power
4/7/2020 0:35,0,8,power
4/7/2020 0:45,0,8,power
4/7/2020 0:50,0,8,power
4/7/2020 0:55,3.214550254,8,power
4/7/2020 1:10,0,8,power
4/7/2020 1:15,1,8,power
4/7/2020 1:20,0,8,power
4/7/2020 1:40,0,8,power
4/7/2020 1:45,0,8,power
4/7/2020 1:55,2.121320344,8,power
4/7/2020 2:00,0,8,power
4/7/2020 2:05,0,8,power
4/7/2020 2:10,0,8,power
4/7/2020 2:15,0,8,power
4/7/2020 2:20,1.154700538,8,power
4/7/2020 2:25,0,8,power
4/7/2020 2:45,0,8,power
4/7/2020 2:50,0,8,power
4/7/2020 2:55,1.414213562,8,power
4/7/2020 3:00,0,8,power
4/7/2020 3:10,0,8,power
4/7/2020 3:15,5.656854249,8,power
4/7/2020 3:20,0,8,power
4/7/2020 3:25,0,8,power
4/7/2020 3:30,0,8,power
4/7/2020 3:40,0,8,power
4/7/2020 3:45,0,8,power
4/7/2020 4:00,0,8,power
4/7/2020 4:20,1.414213562,8,power
4/7/2020 4:25,0,8,power
4/7/2020 4:30,0,8,power
4/7/2020 4:40,0,8,power
